brand,name,year,mileage,transmission,fuel,price,description,date
opel,Opel Astra 2013,2013,"163,000 KM",Automatic,Gas,"550,000","من المالك
Serious buyers only",2026-03-05
opel,Opel Corsa 2018,2018,"120,000 KM",Automatic,Gas,"620,000","اوبل كورسا ٢٠١٨ ماشية 120000 فبريكا بالكامل بحالة الزيرو لا تحتاج لاي مصاريف 
رقم التواصل او الواتساب",2026-03-05
opel,Opel Grandland 2019,2019,"121,000 KM",Automatic,Gas,"1,100,000","Heated and Cooled Seats
Keyless Entry 
Cruise Control
Memory Seats 
Full leather interior
LED headlights
New Tyres
New Battery
Owner: الـمُسْتَشَار أحمد عزب",2026-03-05
peugeot,Peugeot 307 2007,2007,"230,000 KM",Automatic,Natural Gas,"330,000","راشه بره معادا السقف 
فبريكه دواخل 
بها غاز طبيعي 
لا تحتاج جنيه مصروف 
بها رخصه سنه",2026-03-08
peugeot,Peugeot 406 2005,2005,"300,000 KM",Automatic,Gas,"280,000",عربية بيجو ٤٠٦ موديل ٢٠٠٥ فبريكا داخل حالة جيدة رخصة ٣ سنين,2026-03-08
peugeot,Peugeot 206 2001,2001,"158,000 KM",Manual,Gas,"220,000","بيجو 206 موديل 2001 – رخصة سنتين – بطارية وكوتش جداد
1100 سي سي
ماشية 158,000 كم
مرشوشة نظافة بالكامل ماعدا القوائم
الشاسيه سليم
الموتور بحالة جيدة
العفشة كويسة
بطارية جديدة
كوتش جديد
رخصة سارية سنتين
ملاحظات بسيطة:
علبة الشكمان تحتاج تغيير
خبطة خفيفة في الشنطة
 التكييف محتاج تركيب بلاور فقط وهو تلاجه 
العربية حالتها كويسة بالنسبة لسنة الموديل 
السعر: 220000 جنيه قابل للتفاوض البسيط بعد المعاينة.",2026-03-08
peugeot,Peugeot 407 2008,2008,"92,000 KM",Manual,Diesel,"355,000","بيجو 407 ديزل موديل 2008 *

- *الموتور*: ديزل 1600 سي سي تيربو 
- *ناقل الحركة*: مانيوال 
- *العداد*: 92,000 كم فقط من الزيرو 
- *الحالة*: فابريكة بالكامل من الداخل والخارج بدون حوادث أو دهان 
- *الفرش*: قماش بحالة ممتازة 
- *العفشة*: ناعمة وثابتة 
- *الكاوتش*: جديد انتاج ٢٤ 
- *البطارية*: جديدة 
- *الصيانة*: منتظمة بالكامل 
- *التكييف*: شغال بكفاءة عالية 
- *وسائل الأمان*: 
 - فرامل ABS 
 - نظام الثبات الإلكتروني ESP 
 - وسائد هوائية ٨ ايرباج 
- *الزجاج*: كهرباء بالكامل 
- *المرآيات*: كهرباء
- كاست شاشة 
- *موفرة جدًا في استهلاك السولار* 
- *لا تحتاج لأي مصاريف حالة ممتازة*

*السعر المطلوب: 355000 جنيه (قابل للتفاوض البسيط بعد المعاينة)* 
العربية زي الجديدة كل حاجة بحالتها والمعاينة خير دليل وموفرة جدا جدا جدا حالة نادرة 
جميع الصيانات بتاعتها بالفواتير وقطع الغيار اصلية ومتاح فديو للسيارة مالك ثاني من الزيرو",2026-03-07
peugeot,Peugeot 206 2011,2011,"300,000 KM",Manual,Gas,"295,000","بيجو 206
موديل 2011
1400cc
راشه حزام نضافه ودواخل بدون حوادث
فيه تفاوض",2026-03-06
peugeot,Peugeot 508 2022,2022,"40,000 KM",Automatic,Diesel,"1,980,000","508 - 2022
عليها حمايه ثري ام اصلي ضمان ١٠ سنين 
٤٠ الف كيلو 
اسود فرش احمر
فبريكا بالكامل",2026-03-06
peugeot,Peugeot 307 2008,2008,"280,000 KM",Automatic,Gas,"255,000","العربية عدادها 280,000 كم، لكن تم عمل تجديد شامل للمنظومة الميكانيكية عند 190 ألف كم بعد الحادثة ، يعني الموتور والفتيس الفتيس: تم تغيير فتيس استيراد عند 190 ألف ش).
​التبريد: التكييف يعمل بكفاءة عالية، والعربية حرارتها مستقرة جداً ومبتسخنش نهائي.
​حالة الهيكل والعفشة (للأمانة):
​العربية فيها شغل شاسيه (أمام وخلف) أثر حادثة قديمة، ومتاح صور الحادثة بالكامل للمعاينة لضمان الشفافية.
​العربية ماشية طبيعي جداً ومتزنة، ومحتاجة ""مصاريف خفيفة"" في العفشة ( وصيانة استهلاكية).",2026-03-06
peugeot,Peugeot 408 2024,2024,"51,000 KM",Automatic,Gas,"1,800,000","408 
2024 
ماشيه 51 الف 
فبريكة بالكامل 
فيها رخصه لحد نص ٢٠٢٧ 
صيانات كلها توكيل مانسكو ابو رواش",2026-03-02
peugeot,Peugeot 301 2020,2020,"166,000 KM",Automatic,Gas,"600,000","٣٠١ هاي لاين allure , فبريكا كلها ماعدا الرفرف الخلفي و الاكصدام الخلفي، صيانات توكيل من الزيرو ، بطريه جديده",2026-03-06
peugeot,Peugeot 508 2019,2019,"57,000 KM",Automatic,Gas,"1,050,000",حالة ممتازة صيانات دورية في التوكيل بالفواتير أول مالك رخصة سارية حتى ديسمبر ٢٠٢٨,2026-03-06
peugeot,Peugeot 508 2022,2022,"150,000 KM",Automatic,Gas,"980,000",فابريكه باره و جوه صيانات توكيل لا تحتاج اي مصاريف ماشيه ١٥٠ الف كيلو رخصه سنتين اول فقه مرور القوات المسلحه,2026-02-23
peugeot,Peugeot 5008 2020,2020,"143,000 KM",Automatic,Diesel,"1,300,000","عربيه فبريكه ١٠٠٪؜، كل الصيانات في التوكيل و الفواتير متاحه. بدون اي خدوش او جروح. رخصه مدينه نصر فاضل سنه في الرخصه.
Peugeot 5008.",2026-03-05
peugeot,Peugeot 5008 2019,2019,"142,000 KM",Automatic,Diesel,"1,100,000","بيجو 5008
GT line 
صيانات منتظمه 
ماشيه 142000
كاوتش جديد بطاريه صيانه معموله
رخصه ساريه 
فابريكة بالكامل من الخارج والداخل ماعدا جزء فرفرف خلفي صالون ممتاز جدا امكانيه التقسيط مع البنوك والشركات",2026-03-05
peugeot,Peugeot 508 2012,2012,"184,000 KM",Automatic,Diesel,"550,000","508 2012 حالة ممتازة جدا ، اعلى فئة فتحة سقف- كراسى كهربا ,رشة بره ماعدا سقف وسبب الرش تكليح كبوت وشنطة ( متاح فيديو للحالة قبل الرش) عداد 183 الف ،مغيرة شورت بلوك من حوالى 3 شهور مش محتاجة مصروف ،قطع الغيار كلها اصلية 
رخصة 3 سنين حتى 06/2028
مرور العاشر من رمضان ،الرخصة بأسمى",2026-03-05
peugeot,Peugeot 301 2015,2015,"127,000 KM",Automatic,Gas,"465,000","فبريكا برا وجوا 
اعلي فئه 
كل الصيانات تمام مش محتاجه مصروف 
قابل للتفاوض",2026-03-04
peugeot,Peugeot 301 2016,2016,"140,000 KM",Automatic,Natural Gas,"480,000",استعمال خفيف و انا المالك الاول ليها ، كل الصيانات قبل ال ١٠٠ فالتوكيل,2026-03-04
peugeot,Peugeot 508 2016,2016,"190,000 KM",Automatic,Gas,"720,000","بيجو 508 aullra plus موديل 2016 تربو عداد ١٩٠ الف استعامل راقي جدا صيانة منتظمة جدا لا تحتاج جنية مصروف رشة حزام نظافة فقط فردتين كوتش جداد من شهر كل حاجة في العربية اصلي ويتم عمل الصيانة بقطع غيار اصلية مش بتنقص نقط زيت 
الكماليات 
فتحة صقف و شاشة تاتش الاصلية شفتات طارة وسبورت مود ومثبت سرعة ومحدد
مريات ضم 
مريحة جدا وممتازة على الطريق وحاله فعلا نظيفة جدا",2026-03-04
peugeot,Peugeot 301 2015,2015,"112,763 KM",Automatic,Gas,"520,000","بيجو 301
موديل 2015
عداد 112.500
مالك أول من الزيرو
صيانات توكيل بالفواتير
فبريكا بالكامل 
موتور وفتيس وعفشه ممتازين
جنوط اسبور مقاس 16
تكييف تاتش
مسند لكرسي السائق
تحكم في الطاره
كاسيت (بلوتوث_USB_AUX)
مرايات كهرباء
تحكم في مستوي الأضائه
شنطه كهرباء وبالريموت
نظام ABS ومانع انزلاق
حساسات ركن خلفيه
مرور الاسكندريه _العجمي
رخصه 11/4/2026
المعاينه مدينة الرحاب
مطلوب 520.000 قابل للتفاوض عند المعاينه وجدية الشراء",2026-03-04
peugeot,Peugeot 3008 2012,2012,"170,000 KM",Automatic,Natural Gas,"620,000","أعلا فئة 
اوتوماتيك وبانوراما ومثبت و 2 airbag و abs ومثبت سرعة ومرايات ضم وفرش جلد جديد 
تم عمل جميع الصيانات 
 فابريكة بالكامل 
المعاينة بالزقازيق",2026-03-04
peugeot,Peugeot 308 2009,2009,"195,000 KM",Automatic,Gas,"380,000","بيجو ٣٠٨ فبريكا بالكامل بحالة جيده 
متاح معاينه ف اكتوبر
السعر قابل للتفاوض",2026-03-04
chery,Chery Envy 2017,2017,"140,000 KM",Automatic,Natural Gas,"350,000","The Chery Envy is offered for sale with a well‑rounded feature set and practical specifications. This listing reflects a vehicle with 140,000 kilometers driven and an automatic transmission. The exterior color is not specified. Notable features include alloy wheels, air conditioning, remote keyless entry, front power windows, back power windows, CD player, alarm system, leather seats, and power steering. The listing does not provide a release year, but the vehicle is presented as available for viewing and purchase. For more information or to arrange a viewing, consider contacting the seller directly.

Key specifications: 140,000 kilometers driven, automatic transmission, features as listed above. No year or exterior color is provided in the current data.

If you are seeking a practical family or daily driver with comfortable seating and a range of convenience features, this Chery Envy could be worth a closer look. Contact now to learn more or to schedule a viewing.",2026-03-01
chery,Chery A11 2005,2005,0 KM,Automatic,Diesel,165,"شيري a11
2005
اتوماتيك 
سيستم جولف تو 
رخصة مدينة نصر ل4/2027
معاينة في عبود 
السعر قابل للتفاوض البسيط وقت المعاينة 
01203470338",2026-02-28
chery,Chery Tiggo 7 2022,2022,"65,500 KM",Automatic,Gas,"820,000","سيارة جيدة جدا :

يوجد فتحة سقف

حالة شاسيه السيارة طبيعي

 الدواخل فبريكا بالكامل / طبيعى

الاكصدام الامامي دهان

الكبوت فبريكا

رفرف امامي شمال دهان

مرايا شمال سليمة

قايم خارجي امامي شمال فبريكا

باب امامي شمال دهان

باب خلفي شمال فبريكا

رفرف خلفي شمال فبريكا

قايم خارجي خلفي شمال فبريكا

عتب شمال فبريكا

الاكصدام الخلفي دهان

رفرف خلفي يمين دهان

قايم خارجي خلفي يمين دهان

باب خلفي يمين دهان

باب امامي يمين دهان

قايم امامي خارجي يمين فبريكا

المرايا اليمين سليمة

رفرف امامي يمين دهان

عتب يمين فبريكا

السقف فبريكا

الشنطة خبطة بسيطة, دهان",2026-02-28
chery,Chery Tiggo 7 2022,2022,"85,000 KM",Automatic,Gas,"720,000",good chance for update,2026-02-28
chery,Chery Tiggo 4 2019,2019,"170,000 KM",Automatic,Gas,"700,000","سياره تيجو 4برو 
موديل 2019",2026-02-28
chery,Chery Tiggo 3 2018,2018,"106,000 KM",Automatic,Diesel,"520,000",سياره تيجو 3 موديل ٢٠١٨ سوادء عداد ١٠٦ الف فابريكه بالكامل.,2026-02-26
chery,Chery A11 2006,2006,"250,000 KM",Manual,Gas,"130,000","شيريA11 للبيع
موديل 2006
ماشاء الله مكنه وفتيس وعفشه حالتها جيدا 
فبريكه جوه وبره محتاجه شغل بسيط بي الخارج 
رخصه سنتين مرور العاشر من رمضان 
(معاينه بمدينة العاشر من رمضان)
المالك الاول من الزيرو 
(السعر النهائي130)
رقم الفون ()",2026-02-26
chery,Chery Tiggo 4 Pro 2025,2025,"5,000 KM",Automatic,Gas,"950,000",تيجو ٤ برو اعلي فئة تربو موديل ٢٥ سيارة جديدة صيانة توكيل الالف البيع لظروف خاصة,2026-02-26
chery,Chery Tiggo 3 2020,2020,"70,000 KM",Automatic,Gas,"550,000",مالك أول يوجد خدوش فى الإكصدان الأمامى والباب,2026-02-26
chery,Chery Arrizo 5 2021,2021,"170,000 KM",Automatic,Gas,"480,000","👑 Carcedes Automotive 👑
📝Code :: thmy480
🧡 الماركة والموديل:  شيري اريزو
🧡موديل السنة: 2021
🧡 الفئة: ثاني فئه 
🧡 الموتور:   1600 سي سي
🧡 ناقل الحركة: ( / أتوماتيك)
🧡 العداد:  170.000 كم
🧡 حالة الدهان: فابريكة بالكامل عدا اكصدام
🧡 الكماليات: جميع الكماليات تعمل بكفائه 
🧡 الترخيص: ساري حتى 7/2026
مرور : المنوفيه 
🧡 مكان المعاينة: حدائق القبه 
🧡   السعر المطلوب  480000
 (السعر قابل للتفاوض وقت التنفيذ فقط)
🥇 تفاصيل أكتر:
 حاله جيده –حاله موتور  
 حاله جيده– حاله الفتيس 
حاله جيده. – حاله العفشة 
 حاله جيده – حاله الصالون 
🚗متاح 🚗 سيارات بدايه من 60.000ج 💸🇪🇬 و حتي 20000000ج💸🇪🇬
📞",2026-02-26
chery,Chery Arrizo 5 2022,2022,"50,000 KM",Automatic,Gas,"550,000",فبريكه بره وجوه......,2026-02-25
chery,Chery Arrizo 5 2022,2022,"43,000 KM",Automatic,Diesel,"520,000","شيري اريزو 5 2022
الفئه التانيه عداد 43 صيانات توكيل بالفواتير فبريكا بالكامل المعاينه سوهاج المدينه 01278131898",2026-02-25
chery,Chery Envy 2017,2017,"200,000 KM",Manual,Gas,"340,000",سيارة شيرى انفى بحالة ممتازة جدا,2026-02-25
chery,Chery Arrizo 5 2020,2020,"170,000 KM",Automatic,Gas,"480,000",بحاله ممتازه هاي لاين,2026-02-24
chery,Chery Arrizo 5 2020,2020,"100,000 KM",Automatic,Natural Gas,"430,000","شيري اريزو 5 2020
فابريكا بالكامل برا و جوا 
كامله اوتوماتيك 
ما عدا فتحه سقف 
مرور الجيزه 
المعاينة طنطا 
رخصه لشهر 6 
للاستفسار",2026-02-24
chery,Chery Arrizo 5 2022,2022,"185,000 KM",Automatic,Natural Gas,"520,000","شيري اريزو موديل ٢٠٢٢ 
رخصة لحد شهر ٥ 
فبريكا بالكامل ماعادت اكصدمين وباب الشنطة
اتوماتيك هاي لاين 
فاتحة سقف جنوط اسبورت
شاشة تاتش 
فرش أرضية جلد 
يوجد. بها غاز 
عداد ١٨٠
المعينة حدايق حلوان
استعداد للكشف في اي مكان 
٠١١١١٧٩١٧٧٦",2026-02-24
chery,Chery Tiggo 3 2021,2021,"140,000 KM",Automatic,Gas,"590,000",موديل 2021 عداد. 140000الف كيلو,2026-02-24
chery,Chery Tiggo 8 2022,2022,"135,000 KM",Automatic,Gas,"1,100,000","اكتشف سيارة رياضية متعددة الاستخدامات عملية ومجهزة جيدا مع تشيري تيغو 8. هذه الطراز 2022 يأتي بناقل حركة أوتوماتيكي وبمسافة قيادة 135,000 كلم. اللون الخارجي أبيض ويتضمن عجلات سبائكية، مكابس فرامل ABS، تكييف هواء، دخول بالريموت، نوافذ أمامية وخلفية كهربائية، زجاجداكن، ومجموعة من وسائل الأمان والراحة بما في ذلك airbags للسائق والراكب، أضواء ضباب، مرايا كهربائية، مقاعد جلد، توجيه كهربائي، منافذ USB و AUX، بلوتوث، EPS، كاميرا خلفية، حساسان خلفييان، تحكم بالسرعة، قفل مركزي، ونظام مضاد للسرقة، ووظائف متعددة. تقع السيارة في مكان غير مُحدد ومدرجة كـ للبيع. تقدم الوصف المواصفات الأساسية بشكل واضح لمساعدتك في تقييم حالة وقيمة المركبة. لمزيد من التفاصيل أو لترتيب مشاهدة، اتصل بالبائع.",2026-02-24
chery,Chery Tiggo 3 2024,2024,"8,000 KM",Automatic,Gas,"800,000","01141507575

01202155481
رخصه ساريه لحد شهر 11",2026-02-23
chery,Chery Tiggo 3 2010,2010,"22,222,222 KM",Automatic,Gas,"370,000",فابريكه دواخل راشه بره نضافه حاله جيده تكييف يعمل زنون و زجاج كهرباء فتحه سقف تعمل,2026-02-23
toyota,Toyota Rush 2020,2020,"231,000 KM",Automatic,Gas,8,السياره فبريكه بالكامل بدون اي دهانات بدون اي مصروف جميع الصيانات في مواعيدها البيع بعقد مسجل السياره تابعه لشركة سياحه  ...,2026-02-14
toyota,Toyota Yaris 2007,2007,120 KM,Manual,Gas,"400,000",هذه السيارة تويوتا ياريس متوفرة للبيع في القاهرة. السيارة بنظام ناقل حركة يدوي ولونها أزرق. قطعت 120 كلم وتعمل بالبنزين. النموذج من عام 2007. لا توجد ميزات إضافية مدرجة، لذا لم يرد أي تجهيزات إضافية.,2026-02-13
toyota,Toyota Corolla 2015,2015,240 KM,Automatic,Diesel,"580,000","This Toyota Corolla is available for sale. The car is powered by a Diesel engine and features an Automatic transmission. It comes in a dark grey exterior color. The odometer shows 240 kilometers. The listing lists no additional features beyond standard equipment. If you are seeking a reliable vehicle with efficient performance, this Corolla provides a straightforward option for daily driving. For more details or to arrange a viewing, contact us.",2026-02-13
toyota,Toyota Rush 2020,2020,"44,000 KM",Automatic,Gas,"1,000,000","تويوتا راش 2020
اعلي فئه 
فابريكه بالكامل 
44 الف كيلو 
رخصه سنتين باسم المالك 
المعاينه الشرقيه الزقازيق 
امكانيه التقسيط 
امكانيه التقسيط مع البنك

011 19529308",2026-02-13
toyota,Toyota Yaris 2008,2008,"230,000 KM",Automatic,Gas,"375,000","فابريكة داخل ورشة خارجي والعداد بسبب السفر لظروف العمل
السعر 375000",2026-02-13
toyota,Toyota Corona 1998,1998,"250,000 KM",Automatic,Diesel,"330,000",العربيه ممتازه و بها فتحت سقف و ٥ فرد جنوت اسبور تويتا اصلي و كوتش جديد و رخصه سنتين من المالك العربيه فبريكه دواخل و لسه رشه خارجي كامل للتواصل +201224900670#(٠١١١٢٤١١٧٨٣),2026-02-12
toyota,Toyota Corolla 2022,2022,"10,000 KM",Automatic,Gas,"1,250,000",كسر زيرو اول مالك فابريقة بالكامل الشراء و جميع الصيانات بالوكيل,2026-02-12
toyota,Toyota Corolla 2018,2018,110 KM,Automatic,Gas,"950,000","خليجي فاضل سنه وتفك حظر او ممكن افك حظرها حاليا ب 140الف
فابريكا بالكامل جوه وبره",2026-02-11
toyota,Toyota Corolla 2012,2012,"188,000 KM",Automatic,Gas,"650,000",تويوتا كورولا ياباني 2012 اعلي فئة فتحة سقف حالة ممتازة مرور الشرقية ديرب نجم,2026-02-11
toyota,Toyota Yaris 2006,2006,"400,000 KM",Manual,Gas,"374,998",سياره تويوتا يارس 2006 للبيع فبريكا دواخل وسقف وابواب,2026-02-11
toyota,Toyota Corolla 2012,2012,"140,000 KM",Automatic,Gas,"730,000",تويوتا كورولا خليجي فل ١٤٠والف كيلو,2026-02-11
toyota,Toyota Corolla 2021,2021,"70,000 KM",Automatic,Gas,"980,000","بسم الله الرحمن الرحيم 
تويوتا كورولا مو2021
فئه ثانيه / اجمد لون ابيض لؤلؤي 
فبريكا بالكاااامل بدون اي خدوش 
حاله مميزه جدا وصيانه كامله بالفواتير 
رخصه سنه 70000كم /كاوتش جديد 
حاله مميزه جدااا /المعاينه مدينة طنطا
*يتوافر ايضا كورولا 2019 شكل جديد / 2017 ثانى فئة/2014 اوتو بارك
المعاينة مدينة طنطا شارع ميدان الاسكندريه بعد بنك التنميه Zahran Auto
متاح انظمة تقسيط مختلفة بالحضور بالمعرض وليس هاتفيا 
للتواصل 
01090702739
01150636340
01141899520
01223751442",2026-02-10
toyota,Toyota Corolla 2003,2003,"670,000 KM",Automatic,Gas,"450,000","هذا الإعلان يعرض سيارة تويوتا كورولا متاحة للبيع. تم تسجيل مسافة قطع تبلغ 670,000 كيلومتر وهي مزودة ناقل حركة أوتوماتيكي. اللون الخارجي غير محدد حاليًا في الوصف. لا توجد تفاصيل إضافية مثل نوع الوقود أو سنة التصنيع أو ميزات محددة مدرجة في القائمة. ننصح المهتمين بترتيب معاينة والتواصل لمزيد من المعلومات.",2026-02-09
toyota,Toyota Belta 2022,2022,"14,000 KM",Automatic,Gas,"850,000","سيارة بيلتا بحالة ممتازة
صيانات كاملة موديل ٢٠٢٢ اتوماتيك عداد ١٤٠٠٠ ك 
رخصة سارية مازالت بالضمان",2026-02-09
toyota,Toyota Corolla 2021,2021,"72,000 KM",Automatic,Gas,"840,000","تويوتا كرولا بحاله الزيرو من الدواخل 
كوتش جديد 
صيانات توكيل لحد 60 الف 
العربيه راشه كبوت ورفرف بسبب طبقه حمايه كانت ع العربيه وكلحت لما اتشالت وبعض المرمات بسبب التكليح
رخصه ساريه سنتين",2026-02-09
toyota,Toyota Corolla 2006,2006,"400,000 KM",Manual,Diesel,"520,000",كورولا 2006 Corolla - خليجى - مالك أول - مانيول 1300 استخدام بيتى . لا يوجد اى دهانات داخلى وخارجى. دهان الفابريكة. لا يوجد بها اى سمكرة نهائيا. عداد حوالى 390 الف. رخصة حتى فبراير 2027. للتواصل موبايل: 01001601501 واتس: 01229000666 المعاينة فى الشيخ زايد. السعر 520 الف,2026-02-09
toyota,Toyota Fortuner 2026,2026,0 KM,Automatic,Gas,"3,500,000","تويوتا فورتشنر
جميع الالوان
متاح تقسيط باقل الات 25٪ واطول فتره سداد
عروض بدون تامين نهائيا+ وثيقه تامين هديه 🎁
وبدون مصاريف اداريه
و كاش باك يصل إلى 150 الف جنيه 🔥
احسن  للكاش و ال 🤝
01208098236",2026-02-08
toyota,Toyota Corolla 2014,2014,"200,000 KM",Automatic,Gas,"720,000","Open to potential buyers with a well maintained Toyota Corolla featuring a clean interior and a recent battery replacement. The car runs on an automatic transmission and has a verified 200,000 kilometers on the odometer. Exterior color is not specified, and the current fuel type is not listed. Notable features include air conditioning, remote keyless entry, electric mirrors, closing mirrors, leather seats, and an intelligent parking system. The vehicle listing notes a new battery installation as a recent maintenance update. This offering presents a reliable option for daily commuting or longer drives. For more information or to arrange a viewing, please inquire.",2026-02-08
toyota,Toyota Yaris 2008,2008,"296,000 KM",Manual,Gas,"370,000","تويوتا يارس 2008
 مانيول Manuel 
عداد 296 ألف 
رخصة لحد شهر ٤",2026-02-07
toyota,Toyota Corolla 2021,2021,"130,000 KM",Automatic,Diesel,"1,190,000",كامل ماعدا الشاحن والشاشه,2026-02-07
hyundai,Hyundai Elantra HD 2021,2021,"102,000 KM",Automatic,Gas,"750,000","سياره هيونداى ألنترا HD عداد 102 ألف كيلو موديل 2021 فابريكا بالكامله الا حاجه بسيطه .
كامله تانى فئه أتوماتك فتحه سقف ازاز كهرباء بالكامل ازاز خلفى فاميه مثبوت على الرخصه فرش جلد عفشه زيرو بطاريه جدبده من شهرين وتم تغيير الزيت من اسبوع وقبلها بفتره طقم كاوتش كامل رخصه ساريه 5 شهور مرور حدائق أكتوبر",2026-04-14
hyundai,Hyundai Verna 2008,2008,"250,000 KM",Automatic,Diesel,"320,000","عربية فيرنا موديل ٢٠٠٨ ٢٥٠٠٠٠ الف كيلو 

العنوان : الاسكندريه ـ برج العرب الجديده",2026-04-14
hyundai,Hyundai Accent RB 2016,2016,"165,000 KM",Automatic,Gas,"620,000","Accent RB 2016 .. 01552660933
ABS فرامل
ECO نظام موفر البنزين
إيرباج
طارة مالتى
جنوط سبورت
زينون
فرش جلد جديد
شاشة جديدة وكاميرا
بطارية جديدة
فابريكا بالكامل بدون أى دهان نهائى
عداد ١٦٥.٠٠٠
رخصة ٣ سنين بإسم المالك
مرور ومعاينة العبور
لسه مغير طقم سرفيس كامل وزيت فتيس بالفلتر وشاحن التكييف بقى تلاجة
 العفشة والفتيس والمكنة بحالة ممتازة
إستهلاك البنزين ممتاز
العربية حالة مميزة جداً ومستعد للكشف ف أى مكان",2026-04-14
hyundai,Hyundai Verna 2017,2017,"210,000 KM",Automatic,Natural Gas,"440,000",2017 اتوماتيك فبريكا برا وجوا,2026-04-14
hyundai,Hyundai Accent 2007,2007,"330,000 KM",Manual,Gas,"400,000",هيونداي نيو اكسنت موديل 2007عداد 330الف رشه نضافه كامله دواخل فابريكة,2026-04-13
hyundai,Hyundai Excel 1998,1998,"299,000 KM",Manual,Gas,"155,000",سيارة أكسيل موديل 98 مكيفة عمرة حديثة الآن زجاج امامي كهربا وشنطة كهربة أربع جنوط سبور أربع فرد كاوتش زيرو,2026-04-13
hyundai,Hyundai Tucson 2020,2020,"45,000 KM",Automatic,Gas,"1,500,000","هيونداي توسان ٢٠٢٠ اعلى فئه بصمه جنوط سبورت فبريكا بالكامل بره وجوه مفيهاش الهوه طاره مالتي كراسي تسخين وتبريد عفشه ومتور ميه الميه ماشيه ٤٥،٠٠٠
و فيها فتحه سقف بانوراما
مكان المعاينه في البحيرة في مدينة النوباريه الجديده",2026-04-13
hyundai,Hyundai Veloster 2012,2012,"170,000 KM",Automatic,Gas,"520,000","موديل 2012
رشة برا نظافة
فبريكه دواخل 
اعلي فئة بصمه خارجي وداخلي 
رخصة سنه",2026-04-13
hyundai,Hyundai Elantra 2026,2026,0 KM,Automatic,Gas,"1,350,000","هيونداي النترا AD 2026 توب لاين
 استلام فوري
كاش أوتقسيط
اقل فوائد واسرع إجراءات بنكيه",2026-04-13
hyundai,Hyundai Matrix 2008,2008,"200,000 KM",Automatic,Gas,"490,000","اتوماتيك اصلي
شاشه بلوتوث 
سقف و دواخل فابريكه",2026-04-13
hyundai,Hyundai Accent 2006,2006,0 KM,Manual,Gas,"240,000","2006 فابريكة دواخل بالكامل وسقف كبوت راشش ورنيش رخصه لآخر شهر 6 مكنه 1500 كربراتير 
فرش الفابريكه 
بطاريه جديده في الضمان 
مكنه وفتيس حرير 
عفشه ومساعدين قدام متغيرين بالكامل 
فردتين كوتش جديد قدام واللي ورا حالتهم 70 في الميه 
بليه دبرياج وديسك واسطوانه متغيرين اخر شهر رمضان 
كل العدادات بتاعتها والكهرباء تمام 
مطلوب 240 الف",2026-04-13
hyundai,Hyundai Tucson GDI 2024,2024,"40,000 KM",Automatic,Gas,"1,860,000","هيونداي توسان 
موديل 2024
الفئة الرابعة 
وكيل 

ادفع مقدمك واستلم بأقل فائدة و علي اطول فترة سداد. 

متنساش تسأل علي عروض الكاش باك.",2026-04-13
hyundai,Hyundai Elantra 2023,2023,"76,652 KM",Automatic,Gas,"935,000","اختار السياره اللي تناسبك 
هتقسط دلوقتي باسرع اجراءات
واستلامات فورية
اقل مقدمات
وانظمة تناسب جميع الفئات
بدون مصاريف اداريه
بدون تأمين إجباري
أقل فائدة
اطول فتره سداد
تواصل معنا للمزيد من التفاصيل",2026-04-13
hyundai,Hyundai Accent RB 2022,2022,"60,000 KM",Automatic,Gas,"620,000","فبريكا بالكامل 
موديل 2022
رخصه سنه 
عداد 60000
متاح انظمه تقسيط بمقدم 30% 
العنوان شيل اوت جاردينيا طريق السويس",2026-04-04
hyundai,Hyundai Verna 2018,2018,0 KM,Automatic,Natural Gas,"490,000","فيرنا 2018 اوتوماتيك فبريكا برا وجوا بدون جرام رخصه سنتين بدون توكيل مرور الفيوم 
فاميه مثبوت ع الرخصه جنط 14 متعدل وكاوتش جديد ماتور متفكش فيه مسمار متركب فيه غاز حقن خالص ليد لسه متركب 120 وات بطاريه جديده من 5 شهور فقط العربيه متأمن عليها سنه وكل صيانتها في التوكيل",2026-04-13
hyundai,Hyundai Elantra 2019,2019,"138,000 KM",Automatic,Gas,"685,000",بسم الله الرحمن الرحيم النترا hd 2019 عداد 138 الف رخصه سنه فابريكا بره وجوه معاده رافرف و باب نظافه للتجميل عربيه بسم الله ما شاء الله حاله ممتازه والمعاينه خير دليل,2026-04-13
hyundai,Hyundai Elantra 2021,2021,"96,309 KM",Automatic,Gas,"905,000","هتقسط عربيتك دلوقتي باسرع اجراءات
واستلامات فورية
اقل مقدمات
وانظمة تناسب جميع الفئات
بدون مصاريف اداريه
بدون تأمين إجباري
أقل فائدة
اطول فتره سداد
تواصل معنا للمزيد من التفاصيل",2026-04-13
hyundai,Hyundai Grand i10 2015,2015,"145,000 KM",Automatic,Gas,"590,000","جراند اي تن موديل 2015 

فابريكة بالكامل من الداخل والخارج بدون دهان 

مريات ضم ، تحكم طاره ، كاسيت بلتوث ، فوج لايت ، زجاج كهرباء ،  مريات كهرباء ، اشارات مرايات ، سنتر لوك  ، مفتاح اسبير ، بطاريه جديده ، كاوتش جديد إنتاج 2025
تم عمل جميع الصيانات الدوريه 
رخصة ساريه سنه 
عداد 145الف",2026-04-13
